Database
Name,Version,Author,Description,Emphasis1,Emphasis2,Emphasis3,Emphasis4
SS221,1.5.1.0,richard,,#ffffffff ---,#ff0000ff ---,#00ff00ff ---,#0000ffff ---
Global User Script

Actors
ID,Portrait,AltPortraits,SpritePortrait,AltSpritePortraits,Name,Pictures,Description,IsPlayer,NodeColor,en
28,所多提斯军官,[],,1,20,,
29,奎卡地下列车,[],,1,21,,
30,滴滴露,[],,1,9,,
31,WetJungleBoss,[],,1,23,,
32,爬虫网,[],,1,22,,
33,BugNets,[],,1,22,,
34,莱曼,[],,1,24,,
35,莱曼,[],,1,4,,
36,回滚,[],delete,1,97,,
37,地下爬虫,[],,1,5,,
38,瑞奇党成员,[],,1,98,,
39,所多提斯货船船员,[],,1,40,,
40,所多提斯船长,[],,1,41,,
41,Dire,[],,1,28,,
42,地下列车,[],,1,21,,
43,NewKidInTown,[],,1,69,,
44,古代武器通讯装置,[],,1,33,,
45,莱得尼自瞄炮台,[],,1,30,,
46,莱德尼列车,[],,1,30,,
47,凯,[],沃利达酒馆老板 Chap04 Start,1,36,,
48,Chap04,[],,1,2,,
51,WolvaBar,[],,1,37,,
52,SeaWheelPirate,[],,1,40,,
53,OTDruid,[],,1,42,,
54,Walker,[],Wolvda Boss who manager the this place,1,1,,
55,LostPirate,[],,1,52,,
56,GoreRingPirate,[],,1,30,,
57,GoreRing,[],,1,30,,
58,EP,[],,1,44,,
59,EPDigger,[],,1,45,,
60,BMMember,[],"(CHAP04)different of the player select,accord to quest active ,includes:\n1 battle : seawheel , ludya\n2.without battle : EP,OT",1,53,,
61,DAKiller,[],DenCave,1,72,,
63,Tina,[],,1,39,,
64,OceanCore,[],,1,52,,
65,ParloAE,[],,1,75,,
66,ParloE,[],,1,74,,
67,SafeCodex,[],,1,51,,
68,DungeonMap,[],,1,54,,
69,Pareu,[],,1,55,,
70,SpaceshipManunal,[],"At Chap06, tina und me came to the reborn,who first born at this place , found an manunal about the spaceship , dialogue with bokk und start the story (explore card und knew the character who is.)",1,58,,
71,Can,[],Chap08 At Vultus includes top und flameRails,1,93,,
72,BladeTrain,[],,1,59,,
73,FlameAE,[],,1,76,,
74,FlameE,[],,1,77,,
75,HyperSodtyx,[],At Chap09 Fiest met enemy defeat them und unlock the sodtyx outside \nFirst Quest :最后一跳,1,63,,
76,SodtyxProtocol,[],,1,82,,
77,Toni,[],as boss und defeat him,1,81,,
78,Montana,[],"the goal  for sodyux ist save montana und exile toni ,who deal with the outworld evil .",1,84,,
79,War,[],,1,87,,
80,Pain,[],,1,88,,
81,Hunger,[],,1,90,,
82,Death,[],,1,89,,
83,Hevil,[],,1,83,,
84,MatrixSpider,[],,1,1,,
85,SodAE,[],,1,80,,
88,Chaos,[],,1,1,,
91,GoreRingCrown,[],,1,42,,
92,SafeNote,[],Got from ParloCodex,1,52,,
93,所多提斯士兵,[],,1,6,,
94,TinaNote,[],,1,54,,
95,矩石,[],Start Matches Mode,1,99,,
96,船长,[],,1,30,,
97,戈林皇冠,[],,1,30,,
98,GoreRingGhost,[],,1,101,,
99,HuGate,[],,1,102,,
100,SodtyxAE,[],,1,103,,
101,HellEvil,[],,1,83,,
103,TruthGate,[],,1,104,,
104,QikaLostBoss,[],,1,107,,
105,Mind,[],,1,97,,
106,LostEntity,[],,1,109,,
107,QikaSnake,[],,1,110,,
108,Boat,[],,1,28,,
109,KaiEnRange,[],,1,39,,
110,GameTur,[],"Battle Tur , player can select him to start tur mode until the whold conversaction , add bouns to that BattleField (1-3)",1,53,,
111,CharacterGuide,[],,1,108,,
112,Battle Guide,[],,1,108,,
113,Qika Lost,[],,1,107,,
DialogueEntries
entrytag,ConvID,ID,Actor,Conversant,Title,MenuText,DialogueText,IsGroup,FalseConditionAction,ConditionPriority,Conditions,Script,Sequence,Pictures,Description,Parenthetical,Audio Files,Video File,Response Menu Sequence,Portraits Visible,en,en QuestName,en QuestDetails,canvasRect
Text,Number,Number,Number,Number,Text,Text,Text,Boolean,Special,Special,Text,Text,Text,Files,Text,Text,Files,Text,Text,Boolean,Localization,Localization,Localization,Text
地下列车_2_0,2,0,4,4,START,,,False,Block,Normal,,,None(),[],,,[],,,TRUE,,,,684.049;1
我_2_2,2,2,1,4,,,我们如何发动他,False,Block,Normal,,,,[],,,[],,,TRUE,How do we start him?,,,317.6904;143.9054
地下列车_2_4,2,4,4,1,,,我需要对车体进行检查.,False,Block,Normal,,,,[],,,[],,,TRUE,I need to check the body of the car.,,,285.8454;214.998
我_2_5,2,5,1,4,,,列车怎么样了.,False,Block,Normal,,,,[],,,[],,,TRUE,How's the train?,,,253.3993;269.5867
地下列车_2_6,2,6,4,1,,,"车体情况还算良好,但是输油口已经被堵塞了,我需要输油剂和清理路障",False,Block,Normal,,,,[],,,[],,,TRUE,"The hull is in good condition, but the fuel port is blocked and I need to dispense fuel and clear the roadblock",,,290.0291;332.776
我_2_7,2,7,1,4,,,我去想想办法弄到输油剂.,False,Block,Normal,,"SetQuestState(""油管堵塞"",""active"");",,[],,,[],,,TRUE,I'll see if I can get some fuel.,,,364.9041;411.0156
我_2_8,2,8,1,11,,,我把输油剂带来了,False,Block,Normal,"CurrentQuestState(""油管堵塞"")==""active"";","RemoveItem(""输油剂"");",,[],,,[],,,TRUE,I take fuel back,,,658.2705;117.7387
地下列车_2_9,2,9,4,1,,,我这就把油管疏通好并将输油剂放入,False,Block,Normal,,"SetQuestState(""油管堵塞"",""success"");",,[],,,[],,,TRUE,I'm going to unclog the oil pipe and put fuel in,,,663.5851;193.7181
地下列车_2_10,2,10,4,4,,,"托奇熟练的将克农浓缩装置放入输油口,我与查克将周围的藤曼清理干净,巨大的轰鸣声随之而来,托奇启动了近百年都未曾复用的列车.",False,Block,Normal,,,,[],,,[],,,TRUE,"Quoki skillfully put the Kenon thickener into the oil port. Chuck and I cleared the surrounding vine man. A great roar followed, and Torch started the train that hadn't been used in nearly a century.",,,659.2126;278.546
地下列车_2_11,2,11,4,4,,,"列车缓缓地发动,由于年久未行驶,发出令人厌烦的噪音,一团黑影不断的从四周冒出,地下的生物闻到克农燃油发出的味道后开始吸取克农燃油",False,Block,Normal,,,,[],,,[],,,TRUE,"The train started slowly, making a tiresome noise because it had not been running for so long. A dark shadow kept popping up all around, and underground creatures began to suck up the oil after smelling it",,,816.1166;337.7235
地下列车_2_12,2,12,4,4,,,准备战斗,False,Block,Normal,,Dungeon_StartBattle();,,[],StartBattleState reload loction dungeonState set true,,[],,,TRUE,,,,314.8042;992.6547
莱曼_2_13,2,13,11,1,,,"我们要小心这条地道的爬虫,燃烧出的独特气味会吸引大量的爬虫进行啃食.所以我们会专门雇佣一些清扫夫去清理.",False,Block,Normal,,,,[],,,[],,,,,,,655.0529;393.4804
我_2_14,2,14,1,11,,,这也是肯托弃用地下列车的原因吗？,False,Block,Normal,,,,[],,,[],,,,,,,654.1137;488.3596
我_2_15,2,15,1,11,,,爬虫现在还存在吗?,False,Block,Normal,,,,[],,,[],,,,,,,952.2713;487.9294
莱曼_2_16,2,16,11,1,,,"他们一直都在周围,小心,他们开始进攻了,他们惧怕火,利用火相关卡牌就能削弱他们的能力",False,Block,Normal,,"SetQuestState(""保护地下列车"",""active"");",,[],,,[],,,,,,,946.0796;600.819
莱曼_2_17,2,17,11,1,,,"是的,肯托没有必要为额外的风险承担费用.",False,Block,Normal,,,,[],,,[],,,,,,,650.6925;603.4362
我_2_18,2,18,1,11,,,看来我们是最后的清扫夫了(即将战斗),False,Block,Normal,"Variable[""HasPack""]~=false",CheckHasPack();,,[],,,[],,,,,,,873.5675;689.6763
我_2_19,2,19,1,11,,,让他们先等等.,False,Block,Normal,,,,[],,,[],,,,,,,1148.518;688.9104
我_2_20,2,20,1,11,,,开始抵御,False,Block,Normal,,"ChangeDungeon(""地下列车"");",,[],,,[],,,,,,,1136.262;225.0424
地下列车_2_22,2,22,4,1,,,"列车的亮光被大量的黑影所遮盖,弥漫的克农气味使原本四周松软的土壁被爬虫的脑袋覆盖着.",False,Block,Normal,"CurrentQuestState(""油管堵塞"")==""success""",,,[],,,[],,,,,,,949.8264;103.442
地下列车_2_24,2,24,4,1,,,"这是一个年久失修的列车,列车周围被藤蔓所围绕着.锈迹充斥这车身.通道是一片黑暗.",False,Block,Normal,"CurrentQuestState(""前往地下列车"")==""active""",,,[],,,[],,,,The train is in a state of disrepair and is surrounded by vines. Rust infused the body of the car. The passage was dark.,,,407.1549;68.46912
莱曼_2_25,2,25,11,1,New Dialogue Entry,,,False,Block,Normal,,"ChangeDungeon(""地下列车"");",,[],,,[],,,,,,,887.5675;772.6763
地下列车_2_26,2,26,4,1,New Dialogue Entry,,,True,Block,Normal,,,Continue(),[],,,[],,,,,,,684.049;51
我_6_0,6,0,1,2,START,,,False,Block,Normal,,,None(),[],,,[],,,TRUE,,,,323.4422;37.17642
瑞奇_6_1,6,1,2,1,,,"被粘液包裹的巨型虫子,不断有粘液喷出",False,Block,Normal,,,,[],,,[],,,,,,,268.4422;108.1764
我_6_2,6,2,1,2,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,358.4422;210.1764
我_7_0,7,0,1,5,START,,,False,Block,Normal,,,None(),[],,,[],,,TRUE,,,,343;43
地底爬虫_7_1,7,1,5,1,,,"列车高速行驶中,地下爬虫从壁中渗透出来吞噬克农",False,Block,Normal,,,,[],,,[],,,,,,,382;115
我_7_2,7,2,1,5,,,清理,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,318;180
我_9_0,9,0,1,3,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,328;18
我_9_0,9,0,1,23,START,,,False,Block,Normal,,,None(),[],,,[],,,TRUE,,,,101;47
所多提斯射手_9_1,9,1,9,1,,,"愚蠢的奎卡族人,你们的末日已经来临.",False,Block,Normal,"CurrentQuestState(""从下水道逃离奎卡"")==""active""",,,[],,,[],,,,,,,325.0533;188.128
滴滴露_9_1,9,1,23,1,,,"巨大的滴虫驻留在此,不断有新的滴虫滑出。",False,Block,Normal,,,,[],,,[],,,TRUE,,,,58;136
我_9_2,9,2,1,9,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,538.4925;398
我_9_2,9,2,1,23,,,对战,False,Block,Normal,,,,[],,,[],,,,,,,325;371
我_9_4,9,4,1,9,,,你们是谁?,False,Block,Normal,,,,[],,,[],,,,,,,175;279.1429
我_9_4,9,4,1,23,,,尝试薅点羊毛  ((Lua(GetPlayerDex()))),False,Block,Normal,,,,[],,,[],,,,,,,687;84
所多提斯射手_9_5,9,5,9,1,,,"愚蠢的奎卡人,我们是聪明的所多提斯人,你们的对战方式的已经过时,可你们却不同意我们伟大的提议,要怪就想你们的首领奎奇抱怨吧.",False,Block,Normal,,,,[],,,[],,,,,,,274.8955;346.2089
滴滴露_9_5,9,5,23,1,,,"成功,获得滴虫的体液",False,Block,Normal,[var=str]>3,"SetItemAmount(""滴虫的体液"",2);",,[],,,[],,,,,,,60;174
滴滴露_9_7,9,7,23,1,New Dialogue Entry,,,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,373;476
所多提斯射手_9_8,9,8,9,1,,,你们的末日已经来临了.,False,Block,Normal,"Variable[""DungeonBoss""]>=1",,,[],,,[],,,,,,,732.8572;205.8571
滴滴露_9_8,9,8,23,1,,,失败,False,Block,Normal,,,,[],,,[],,,,,,,582;321.9011
我_9_9,9,9,1,9,,,离开,False,Block,Normal,,"SetQuestState(""千钧一发"",""success"");",,[],,,[],,,,,,,878.1311;285.8748
滴滴露_9_10,9,10,23,1,New Dialogue Entry,,,True,Block,Normal,,,Continue(),[],,,[],,,,,,,485;99.7143
我_10_0,10,0,1,24,START,,,False,Block,Normal,,,None(),[],,,[],,,TRUE,,,,678.3698;3.531647
我_10_2,10,2,1,24,,,"我们是从奎卡来的难民,需要前往沃里达.",False,Block,Normal,,"Variable[""DungeonBoss""]=0;",,[],,,[],,,TRUE,We are refugees from Qika and need to go to Wolvda.\n,,,103.2809;335.3163
我_10_3,10,3,1,24,,,你是谁,False,Block,Normal,"Variable[""DungeonBoss""]>=1",,,[],,,[],,,TRUE,,,,548.6816;245.2774
莱曼_10_4,10,4,24,1,,,"我们正在与莱德尼争夺铁路,你去跟金谈谈吧.",False,Block,Normal,,"\nSetQuestState(""与金交谈"",""active"");",,[],,,[],,,TRUE,We are fighting for the railway with ledney. You can talk to King,,,121.4223;652.5355
莱曼_10_5,10,5,24,1,,,"我们已经知道了奎卡的遭遇了,但没有通行证我无法确认你们的身份.",False,Block,Normal,,,,[],,,[],,,TRUE,,,,396.9326;342.4867
莱曼_10_8,10,8,24,1,,,"这里是路德亚的领地,从我们这边通过需要有我们承认的通行证",False,Block,Normal,,,,[],,,[],,,TRUE,,,,584.0256;263.5409
我_10_9,10,9,1,24,,,(贿赂)(1000金币)你说的通行证是这个吗?,False,Block,Normal,,CheckMoneyEnough(1000);,,[],,,[],,,TRUE,,,,469.7863;385.7583
我_10_12,10,12,1,24,,,离开,False,Block,Normal,,"\nUnlockLoc(""路德亚据点"");",,[],,,[],,,TRUE,Exit,,,218.4381;881.2556
莱曼_10_14,10,14,24,1,,,"去跟我们老大谈谈,他会决定你的命运",False,Block,Normal,"Variable[""MoneyEnough""]~=false","\nSetQuestState(""与金交谈"",""active"");",,[],,,[],,,TRUE,,,,347.2502;511.6868
我_10_19,10,19,1,24,,,你们老大是谁?,False,Block,Normal,,,,[],,,[],,,TRUE,,,,420.0828;581.6368
莱曼_10_20,10,20,24,1,,,"金,目前掌权于路德亚,由路德亚人投票决定,带领路德亚势力占据了最重要的运输枢纽.你可以跟他谈谈",False,Block,Normal,,"\nSetQuestState(""与金交谈"",""active"");",,[],,,[],,,TRUE,,,,655.7075;552.2111
莱曼_10_24,10,24,24,1,,,"去跟我们老大谈谈,他或许需要你们这些战斗力.",False,Block,Normal,"(CurrentQuestState(""战胜莱曼"")==""active"") ",,,[],,,[],,,TRUE,,,,871.5282;275.5439
我_10_25,10,25,1,24,,,路德亚在哪里?,False,Block,Normal,,,,[],,,[],,,TRUE,,,,923.1022;396.0014
莱曼_10_26,10,26,24,1,,,"我们是位于圣山地下组织,一直以来负责圣山的地下运输网，自从肯托对铁路的掌控后,便放弃了对地下网的使用,全面使用陆上运输,路德亚私自占领了部分地下网,但是遇到了由所多提斯暗中资助的莱得尼,",False,Block,Normal,,,,[],,,[],,,TRUE,,,,835.9907;481.0982
我_10_27,10,27,1,24,,,所多提斯把奎卡毁了你怎么看？,False,Block,Normal,,,,[],,,[],,,TRUE,,,,1009.764;565.7104
我_10_28,10,28,1,24,,,与莱得尼的关系,False,Block,Normal,,,,[],,,[],,,TRUE,,,,816.9794;609.6939
我_10_29,10,29,1,24,,,前往路德亚,False,Block,Normal,,Dungeon_LeaveTown();,,[],,,[],,,TRUE,,,,1081.283;252.6888
莱曼_10_30,10,30,24,1,,,"所多提斯这次的占领计划几乎是占尽了绝大的优势,与外界的合作会使整片大陆被侵蚀化,如果不尽快封锁裂缝.后果不堪设想",False,Block,Normal,,,,[],,,[],,,TRUE,,,,980.4325;657.759
我_10_31,10,31,1,24,,,对你们的影响,False,Block,Normal,,,,[],,,[],,,TRUE,,,,1086.746;826.6814
我_10_32,10,32,1,24,,,莱得尼与所多提斯的关系,False,Block,Normal,,,,[],,,[],,,TRUE,,,,916.7959;769.2766
莱曼_10_33,10,33,24,1,,,"最近深层资源收到圣山的波动变得非常不稳定,我们需要加快扩张的脚步.对莱得尼的占领计划迫在眉睫",False,Block,Normal,,,,[],,,[],,,TRUE,,,,733.6104;692.3902
莱曼_10_34,10,34,24,1,,,我们早就看出了莱得尼与所多提斯的合作关系.裂缝的打开条件有一项重要的物质就是由莱得尼大量提供.,False,Block,Normal,,,,[],,,[],,,TRUE,,,,847.5139;858.5402
莱曼_10_36,10,36,24,1,,,"现在形势对于我们来说非常严峻,跟我们老大谈谈",False,Block,Normal,,"SetQuestState(""与金谈谈"",""active"");",,[],,,[],,,TRUE,,,,904.9986;936.5018
莱曼_10_37,10,37,24,1,,,"闸总,路德亚必胜！！",False,Block,Normal,"Variable[""MoneyEnough""]~=true",,,[],,,[],,,,,,,1082.507;357.7226
莱曼_10_38,10,38,24,1,,,你们是谁?,False,Block,Normal,"(CurrentQuestState(""打开莱德尼大门"")==""unassigned"" ) and\n Variable[""DungeonBoss""]>=1",,,[],,,[],,,,Who are you?,,,226.5861;194.9847
我_10_39,10,39,1,24,,,对战,False,Block,Normal,,OpenPackSelection();,,[],,,[],,,,,,,1119.934;447.5502
莱曼_10_40,10,40,24,1,,,路德亚必胜!!,False,Block,Normal,"CurrentQuestState(""与金交谈"")==""success""",,,[],,,[],,,,,,,893.7833;121.268
我_10_41,10,41,1,24,,,进攻(进入地下城),False,Block,Normal,,"UnlockLoc(""莱德尼据点"");\nChangeDungeon(""莱德尼据点"");",,[],,,[],,,,,,,1248.27;198.9808
我_10_42,10,42,1,24,,,离开,False,Block,Normal,,,,[],,,[],,,,,,,1404.81;160.5534
我_10_43,10,43,1,24,,,离开,False,Block,Normal,,,"CinemachinePriority(CCamera,0)",[],,,[],,,,,,,580.9991;177.0152
莱曼_10_44,10,44,24,1,New Dialogue Entry,,,True,Block,Normal,,,Continue(),[],,,[],,,,,,,500.0452;92.89862
莱曼_10_45,10,45,24,1,,莱曼没注意到你们,,False,Block,Normal,"(CurrentQuestState(""打开莱德尼大门"")==""unassigned"" ) and\n Variable[""DungeonBoss""]<=1",,,[],,,[],,,FALSE,Lehmann didn't notice you,,,144.389;71.60427
我_11_0,11,0,1,27,START,,,False,Block,Normal,,,None(),[],,,[],,,,,,,479.439;4.379318
金_11_1,11,1,27,1,,,莱得尼必死无疑,False,Block,Normal,"CurrentQuestState(""鼹鼠行动"")==""unassigned""","SetQuestState(""与金交谈"",""success"");",,[],,,[],,,,lydne go fucking die!,,,334.5726;139.3586
我_11_2,11,2,1,27,,,我们是奎卡幸存者需要赶到沃里达.,False,Block,Normal,,,,[],,,[],,,,We're Qika survivors. We need to get to Wolvda.,,,132.5108;335.0582
我_11_3,11,3,1,27,,,你们在与莱得尼对抗吗？,False,Block,Normal,,,,[],,,[],,,,,,,352.0347;292.4595
金_11_4,11,4,27,1,,,"你们来的不是时候,我们正在与莱得尼开战,列车是不可能顺畅的抵达沃里达.除非你能帮我们击退莱得尼.",False,Block,Normal,,,,[],,,[],,,,You're not here at the right time. We're at war with lydne. The train can't get to wolvda smoothly unless you can help us beat lydne back\n,,,249.4158;517.174
金_11_5,11,5,27,1,,,"我们需要加快对地下版图的占领,我们发现莱得尼在偷运地下资源卖给所多提斯导致裂缝打开",False,Block,Normal,,,,[],,,[],,,,,,,371.3132;346.1729
我_11_6,11,6,1,27,,,奎卡被摧毁对你们有影响吗？,False,Block,Normal,,,,[],,,[],,,,,,,552.4125;287.3565
我_11_8,11,8,1,27,,,目前的形势,False,Block,Normal,,,,[],,,[],,,,,,,329.1818;417.0401
我_11_9,11,9,1,27,,,好的我加入,False,Block,Normal,,,,[],,,[],,,,"okey,i join in .",,,245.3817;941.9807
我_11_10,11,10,1,27,,,如果我资助你们呢？,False,Block,Normal,,,,[],,,[],,,,,,,11.01003;443.1442
金_11_11,11,11,27,1,,,跟托谈谈他会告诉你计划,False,Block,Normal,,"SetQuestState(""鼹鼠行动"",""active"");\nSetQuestState(""与金谈谈"",""success"");\nAddExp(100);",,[],,,[],,,,talk to Quo and he'll you the plan.,,,350.857;1108.767
金_11_12,11,12,27,1,,,"如果你资助需要10000,我们会安全的将你们抵达沃里达.(你没钱,你没钱，你没钱)",False,Block,Normal,,,,[],"if enough money to pay ,relative to chap04",,[],,,,,,,3.002014;467.1307
我_11_14,11,14,1,27,,,交出金钱,False,Block,Normal,"var[""PlayerMoney""]>99999",,,[],,,[],,,,,,,13.76117;559.5818
金_11_15,11,15,27,1,,,"这无疑对圣山是一个悲剧,这将会又一次改变圣山的资源分配策略.而且外界的侵蚀化会对资源的大量流失.我们需要与阻止所多提斯的野蛮行径.",False,Block,Normal,,,,[],,,[],,,,,,,582.3256;227.8671
我_11_16,11,16,1,27,,,你们与圣山的关系.,False,Block,Normal,,,,[],,,[],,,,,,,824.6725;419.3123
金_11_17,11,17,27,1,,,"我们发现了莱得尼暗中帮助所多提斯打开了裂缝,我们需要在莱得尼接收到所多提斯的资助前截获他们,不然我们将无法战胜他们",False,Block,Normal,,,,[],,,[],,,,,,,553.1014;338.6751
金_11_19,11,19,27,1,,,"我们会安全的把你们送到沃里达,酒馆老板会与你们接头.",False,Block,Normal,,"SetMoney(-100000);\nSetQuestState(""与凯交谈"",""active"");\nChangeDungeon(""WolvdaBar"");",,[],"skip battle wih lydne , starting chap04 at wolvda bar",,[],,,,,,,907.57;750.0156
我_11_20,11,20,1,27,,,莱得尼与你们的关系,False,Block,Normal,,,,[],,,[],,,,,,,570.7648;409.7793
我_11_21,11,21,1,27,,,你该兑现我们的承诺了.,False,Block,Normal,"CurrentQuestState(""协助路德亚击败莱得尼"")==""success"";",,,[],,,[],,,,,,,994.0875;298.4929
我_11_22,11,22,1,27,,,离开,False,Block,Normal,,,,[],,,[],,,,,,,925.9051;120.0602
金_11_23,11,23,27,1,,,"我们路德亚在肯托将圣山地下列车网弃用后便在地下列车网立足,我们起初在南部建立组织并打算利用遗弃的列车网络进行贸易,但是仅限与南部,而莱得尼在同一时期在北方成立.",False,Block,Normal,,,,[],,,[],,,,,,,860.9911;634.6991
金_11_24,11,24,27,1,,,"在我们发现了他们与所多提斯的合作关系后,我们意料到他们必定会对克农进行侵占,我们必须在他们还没开始行动前驱赶他们。",False,Block,Normal,,,,[],,,[],,,,,,,554.7673;524.6954
我_11_26,11,26,1,27,,,你们打算如何对抗莱得尼,False,Block,Normal,,,,[],,,[],,,,,,,618.4646;575.5264
金_11_27,11,27,27,1,,,"在裂缝打开后,莱得尼将大部分材料资助了所多提斯,而这时正是他们的贫瘠期,我们需要赶在所多提斯将物资返回莱得尼时摧毁他们的战斗力,我们挖掘出了古代碎片并把他们组装完成了.",False,Block,Normal,,,,[],,,[],,,,,,,569.8427;710.9557
我_11_28,11,28,1,27,,,古代武器?,False,Block,Normal,,,,[],,,[],,,,,,,770.3753;820.6743
金_11_29,11,29,27,1,,,"古代武器是为了古时对抗外界生物的武器,后来成功封锁后圣山更新丢失了古代武器的使说明书,鬼知道是谁弄丢的,我们只听说先知在点燃古柯草时顺手将身边的纸当作火印子了,而后古代武器就被封存在地下了,我们将他们挖出并花费了许久时间重构了古代武器的启动方式,只要我们有足够的能量就能使用。",False,Block,Normal,,,,[],,,[],,,,,,,710.0765;912.2027
我_11_30,11,30,1,27,New Dialogue Entry,,,False,Block,Normal,,,,[],,,[],,,,,,,717.2678;1042.439
我_11_31,11,31,1,27,,,我们已经将古代武器充能完毕,False,Block,Normal,"CurrentQuestState(""袭击莱德尼港口"")==""success"" ",,,[],,,[],,,,We've fully charged our ancient weapons,,,1076.17;200.2081
金_11_32,11,32,27,1,,,"很好,我们马上对莱德尼进行追击,你去跟南谈谈,你会与他一同决定攻击方向",False,Block,Normal,,"SetQuestState(""与南讨论进攻方向"",""active"");",,[],,,[],,,,Good. We're going to give chase to Radney. You talk to Nan. You'll decide with him what direction to attack,,,1281.044;257.1689
